Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Packet Length Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Count,RST Flag Count,PSH Flag Cnt,ACK Flag Count,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Average Packet Size,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.4-192.168.1.3-41816-5718-6,192.168.1.4,41816,192.168.1.3,5718,6,22/11/2024 11:18:36 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-46610-2119-6,192.168.1.4,46610,192.168.1.3,2119,6,22/11/2024 11:18:37 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-39066-593-6,192.168.1.4,39066,192.168.1.3,593,6,22/11/2024 11:18:35 PM,15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133333.33333333334,15.0,0.0,15.0,15.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,133333.33333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-37164-2121-6,192.168.1.4,37164,192.168.1.3,2121,6,22/11/2024 11:18:37 PM,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153846.15384615384,13.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,153846.15384615384,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-50142-4003-6,192.168.1.4,50142,192.168.1.3,4003,6,22/11/2024 11:18:36 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-42612-8654-6,192.168.1.4,42612,192.168.1.3,8654,6,22/11/2024 11:18:37 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-45588-7201-6,192.168.1.4,45588,192.168.1.3,7201,6,22/11/2024 11:18:36 PM,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222225,9.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,222222.22222222225,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-56236-2035-6,192.168.1.4,56236,192.168.1.3,2035,6,22/11/2024 11:18:36 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-48552-10003-6,192.168.1.4,48552,192.168.1.3,10003,6,22/11/2024 11:18:37 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-45700-40911-6,192.168.1.4,45700,192.168.1.3,40911,6,22/11/2024 11:18:37 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-56178-1070-6,192.168.1.4,56178,192.168.1.3,1070,6,22/11/2024 11:18:38 PM,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-57564-306-6,192.168.1.4,57564,192.168.1.3,306,6,22/11/2024 11:18:36 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-51756-2605-6,192.168.1.4,51756,192.168.1.3,2605,6,22/11/2024 11:18:35 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-37618-1154-6,192.168.1.4,37618,192.168.1.3,1154,6,22/11/2024 11:18:36 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-54324-3372-6,192.168.1.4,54324,192.168.1.3,3372,6,22/11/2024 11:18:35 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-60534-5988-6,192.168.1.4,60534,192.168.1.3,5988,6,22/11/2024 11:18:37 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-42064-199-6,192.168.1.4,42064,192.168.1.3,199,6,22/11/2024 11:18:35 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-56968-55555-6,192.168.1.4,56968,192.168.1.3,55555,6,22/11/2024 11:18:37 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-48340-54045-6,192.168.1.4,48340,192.168.1.3,54045,6,22/11/2024 11:18:38 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-59456-3889-6,192.168.1.4,59456,192.168.1.3,3889,6,22/11/2024 11:18:36 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-47644-65000-6,192.168.1.4,47644,192.168.1.3,65000,6,22/11/2024 11:18:37 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-41158-54328-6,192.168.1.4,41158,192.168.1.3,54328,6,22/11/2024 11:18:37 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-38230-16018-6,192.168.1.4,38230,192.168.1.3,16018,6,22/11/2024 11:18:37 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-32836-2522-6,192.168.1.4,32836,192.168.1.3,2522,6,22/11/2024 11:18:37 PM,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-37884-4224-6,192.168.1.4,37884,192.168.1.3,4224,6,22/11/2024 11:18:38 PM,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222225,9.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,222222.22222222225,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-43224-9003-6,192.168.1.4,43224,192.168.1.3,9003,6,22/11/2024 11:18:37 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-38294-1035-6,192.168.1.4,38294,192.168.1.3,1035,6,22/11/2024 11:18:37 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-39330-28201-6,192.168.1.4,39330,192.168.1.3,28201,6,22/11/2024 11:18:36 PM,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-33224-987-6,192.168.1.4,33224,192.168.1.3,987,6,22/11/2024 11:18:36 PM,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-58246-14441-6,192.168.1.4,58246,192.168.1.3,14441,6,22/11/2024 11:18:37 PM,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-35732-2394-6,192.168.1.4,35732,192.168.1.3,2394,6,22/11/2024 11:18:37 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-37694-1839-6,192.168.1.4,37694,192.168.1.3,1839,6,22/11/2024 11:18:36 PM,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818185,11.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,181818.18181818185,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-39336-28201-6,192.168.1.4,39336,192.168.1.3,28201,6,22/11/2024 11:18:36 PM,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-60418-6003-6,192.168.1.4,60418,192.168.1.3,6003,6,22/11/2024 11:18:36 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-43928-555-6,192.168.1.4,43928,192.168.1.3,555,6,22/11/2024 11:18:38 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-53146-407-6,192.168.1.4,53146,192.168.1.3,407,6,22/11/2024 11:18:38 PM,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-44620-700-6,192.168.1.4,44620,192.168.1.3,700,6,22/11/2024 11:18:36 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-36038-2038-6,192.168.1.4,36038,192.168.1.3,2038,6,22/11/2024 11:18:35 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-33372-27356-6,192.168.1.4,33372,192.168.1.3,27356,6,22/11/2024 11:18:36 PM,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-48558-10003-6,192.168.1.4,48558,192.168.1.3,10003,6,22/11/2024 11:18:37 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-33600-6156-6,192.168.1.4,33600,192.168.1.3,6156,6,22/11/2024 11:18:36 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
192.168.1.4-192.168.1.3-49360-52848-6,192.168.1.4,49360,192.168.1.3,52848,6,22/11/2024 11:18:36 PM,22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,90909.09090909093,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,Benign
