Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp
192.168.1.13-192.168.1.3-36894-6156-6,192.168.1.13,36894,192.168.1.3,6156,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-53472-2710-6,192.168.1.13,53472,192.168.1.3,2710,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-47234-8701-6,192.168.1.13,47234,192.168.1.3,8701,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-35812-8001-6,192.168.1.13,35812,192.168.1.3,8001,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-33078-3828-6,192.168.1.13,33078,192.168.1.3,3828,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-40378-3013-6,192.168.1.13,40378,192.168.1.3,3013,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-48284-1755-6,192.168.1.13,48284,192.168.1.3,1755,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-45080-10002-6,192.168.1.13,45080,192.168.1.3,10002,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-39680-1185-6,192.168.1.13,39680,192.168.1.3,1185,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-36918-3390-6,192.168.1.13,36918,192.168.1.3,3390,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-42760-8031-6,192.168.1.13,42760,192.168.1.3,8031,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-49728-6669-6,192.168.1.13,49728,192.168.1.3,6669,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-55574-1984-6,192.168.1.13,55574,192.168.1.3,1984,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40966-43-6,192.168.1.13,40966,192.168.1.3,43,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-38052-1914-6,192.168.1.13,38052,192.168.1.3,1914,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-55100-1100-6,192.168.1.13,55100,192.168.1.3,1100,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-46116-3371-6,192.168.1.13,46116,192.168.1.3,3371,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-39716-6005-6,192.168.1.13,39716,192.168.1.3,6005,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-40526-2383-6,192.168.1.13,40526,192.168.1.3,2383,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-34124-9111-6,192.168.1.13,34124,192.168.1.3,9111,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-38784-6100-6,192.168.1.13,38784,192.168.1.3,6100,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-53472-2998-6,192.168.1.13,53472,192.168.1.3,2998,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-54572-1043-6,192.168.1.13,54572,192.168.1.3,1043,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-45656-54328-6,192.168.1.13,45656,192.168.1.3,54328,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40364-7443-6,192.168.1.13,40364,192.168.1.3,7443,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-55964-5998-6,192.168.1.13,55964,192.168.1.3,5998,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-53546-5269-6,192.168.1.13,53546,192.168.1.3,5269,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-46216-3690-6,192.168.1.13,46216,192.168.1.3,3690,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-51546-1717-6,192.168.1.13,51546,192.168.1.3,1717,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-33888-5922-6,192.168.1.13,33888,192.168.1.3,5922,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-42354-1234-6,192.168.1.13,42354,192.168.1.3,1234,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-55528-1094-6,192.168.1.13,55528,192.168.1.3,1094,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-58942-8193-6,192.168.1.13,58942,192.168.1.3,8193,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-50058-2041-6,192.168.1.13,50058,192.168.1.3,2041,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-56454-7000-6,192.168.1.13,56454,192.168.1.3,7000,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-36528-1047-6,192.168.1.13,36528,192.168.1.3,1047,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-43314-2099-6,192.168.1.13,43314,192.168.1.3,2099,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-55388-1048-6,192.168.1.13,55388,192.168.1.3,1048,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-59762-32776-6,192.168.1.13,59762,192.168.1.3,32776,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-58834-5811-6,192.168.1.13,58834,192.168.1.3,5811,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-48246-48080-6,192.168.1.13,48246,192.168.1.3,48080,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-59642-5440-6,192.168.1.13,59642,192.168.1.3,5440,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-48066-6004-6,192.168.1.13,48066,192.168.1.3,6004,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-38158-1147-6,192.168.1.13,38158,192.168.1.3,1147,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-54724-20000-6,192.168.1.13,54724,192.168.1.3,20000,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-38422-6580-6,192.168.1.13,38422,192.168.1.3,6580,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-60790-7100-6,192.168.1.13,60790,192.168.1.3,7100,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-60006-8400-6,192.168.1.13,60006,192.168.1.3,8400,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-59182-19780-6,192.168.1.13,59182,192.168.1.3,19780,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-50470-1112-6,192.168.1.13,50470,192.168.1.3,1112,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-33272-1198-6,192.168.1.13,33272,192.168.1.3,1198,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-42486-1010-6,192.168.1.13,42486,192.168.1.3,1010,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-45374-683-6,192.168.1.13,45374,192.168.1.3,683,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-38824-2190-6,192.168.1.13,38824,192.168.1.3,2190,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-34984-45100-6,192.168.1.13,34984,192.168.1.3,45100,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-43294-1039-6,192.168.1.13,43294,192.168.1.3,1039,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-56098-23-6,192.168.1.13,56098,192.168.1.3,23,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-46648-3322-6,192.168.1.13,46648,192.168.1.3,3322,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-34054-5810-6,192.168.1.13,34054,192.168.1.3,5810,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40880-32781-6,192.168.1.13,40880,192.168.1.3,32781,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-47708-9666-6,192.168.1.13,47708,192.168.1.3,9666,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-51530-1717-6,192.168.1.13,51530,192.168.1.3,1717,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-55964-9500-6,192.168.1.13,55964,192.168.1.3,9500,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-54210-9081-6,192.168.1.13,54210,192.168.1.3,9081,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-56622-49152-6,192.168.1.13,56622,192.168.1.3,49152,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-45670-20005-6,192.168.1.13,45670,192.168.1.3,20005,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-40112-6003-6,192.168.1.13,40112,192.168.1.3,6003,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-51404-6565-6,192.168.1.13,51404,192.168.1.3,6565,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-38046-3333-6,192.168.1.13,38046,192.168.1.3,3333,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-55298-9091-6,192.168.1.13,55298,192.168.1.3,9091,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-56958-8402-6,192.168.1.13,56958,192.168.1.3,8402,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-44138-8009-6,192.168.1.13,44138,192.168.1.3,8009,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-53784-146-6,192.168.1.13,53784,192.168.1.3,146,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-58892-12000-6,192.168.1.13,58892,192.168.1.3,12000,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-56686-50500-6,192.168.1.13,56686,192.168.1.3,50500,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-34176-44176-6,192.168.1.13,34176,192.168.1.3,44176,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-34992-1126-6,192.168.1.13,34992,192.168.1.3,1126,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-35094-1169-6,192.168.1.13,35094,192.168.1.3,1169,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-38718-8994-6,192.168.1.13,38718,192.168.1.3,8994,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-60448-1163-6,192.168.1.13,60448,192.168.1.3,1163,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40222-8083-6,192.168.1.13,40222,192.168.1.3,8083,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-57254-13782-6,192.168.1.13,57254,192.168.1.3,13782,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-42048-25-6,192.168.1.13,42048,192.168.1.3,25,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-52688-2800-6,192.168.1.13,52688,192.168.1.3,2800,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-41518-5225-6,192.168.1.13,41518,192.168.1.3,5225,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-57696-500-6,192.168.1.13,57696,192.168.1.3,500,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-57026-1074-6,192.168.1.13,57026,192.168.1.3,1074,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-56200-691-6,192.168.1.13,56200,192.168.1.3,691,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-51374-9595-6,192.168.1.13,51374,192.168.1.3,9595,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-53942-1046-6,192.168.1.13,53942,192.168.1.3,1046,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-54348-7627-6,192.168.1.13,54348,192.168.1.3,7627,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-53848-444-6,192.168.1.13,53848,192.168.1.3,444,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-41002-16993-6,192.168.1.13,41002,192.168.1.3,16993,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-45346-3261-6,192.168.1.13,45346,192.168.1.3,3261,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-43648-65389-6,192.168.1.13,43648,192.168.1.3,65389,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-35642-800-6,192.168.1.13,35642,192.168.1.3,800,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-47758-1244-6,192.168.1.13,47758,192.168.1.3,1244,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-34338-1-6,192.168.1.13,34338,192.168.1.3,1,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-50236-366-6,192.168.1.13,50236,192.168.1.3,366,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-42290-1073-6,192.168.1.13,42290,192.168.1.3,1073,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-53826-5280-6,192.168.1.13,53826,192.168.1.3,5280,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-57446-9999-6,192.168.1.13,57446,192.168.1.3,9999,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-60064-2068-6,192.168.1.13,60064,192.168.1.3,2068,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-48944-6692-6,192.168.1.13,48944,192.168.1.3,6692,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-52008-6839-6,192.168.1.13,52008,192.168.1.3,6839,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-53850-2196-6,192.168.1.13,53850,192.168.1.3,2196,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-32834-1148-6,192.168.1.13,32834,192.168.1.3,1148,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-51816-10000-6,192.168.1.13,51816,192.168.1.3,10000,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-45858-1050-6,192.168.1.13,45858,192.168.1.3,1050,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-59778-1102-6,192.168.1.13,59778,192.168.1.3,1102,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-33764-20828-6,192.168.1.13,33764,192.168.1.3,20828,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-42636-32770-6,192.168.1.13,42636,192.168.1.3,32770,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-60012-8400-6,192.168.1.13,60012,192.168.1.3,8400,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-46728-9929-6,192.168.1.13,46728,192.168.1.3,9929,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-54486-88-6,192.168.1.13,54486,192.168.1.3,88,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-34986-1126-6,192.168.1.13,34986,192.168.1.3,1126,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-56364-4444-6,192.168.1.13,56364,192.168.1.3,4444,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35916-1121-6,192.168.1.13,35916,192.168.1.3,1121,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-40912-5822-6,192.168.1.13,40912,192.168.1.3,5822,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-47576-714-6,192.168.1.13,47576,192.168.1.3,714,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-44828-49165-6,192.168.1.13,44828,192.168.1.3,49165,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-38534-1501-6,192.168.1.13,38534,192.168.1.3,1501,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-33432-44442-6,192.168.1.13,33432,192.168.1.3,44442,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-60236-9001-6,192.168.1.13,60236,192.168.1.3,9001,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-41382-3283-6,192.168.1.13,41382,192.168.1.3,3283,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-37508-3880-6,192.168.1.13,37508,192.168.1.3,3880,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33558-8292-6,192.168.1.13,33558,192.168.1.3,8292,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-42552-65129-6,192.168.1.13,42552,192.168.1.3,65129,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-53916-1038-6,192.168.1.13,53916,192.168.1.3,1038,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-57168-9101-6,192.168.1.13,57168,192.168.1.3,9101,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-45628-5988-6,192.168.1.13,45628,192.168.1.3,5988,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-45304-9002-6,192.168.1.13,45304,192.168.1.3,9002,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-52792-9009-6,192.168.1.13,52792,192.168.1.3,9009,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-52412-1187-6,192.168.1.13,52412,192.168.1.3,1187,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-40414-1072-6,192.168.1.13,40414,192.168.1.3,1072,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-45462-7800-6,192.168.1.13,45462,192.168.1.3,7800,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35620-3878-6,192.168.1.13,35620,192.168.1.3,3878,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-52532-83-6,192.168.1.13,52532,192.168.1.3,83,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-34118-9111-6,192.168.1.13,34118,192.168.1.3,9111,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-45052-2602-6,192.168.1.13,45052,192.168.1.3,2602,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-48972-1658-6,192.168.1.13,48972,192.168.1.3,1658,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-60242-163-6,192.168.1.13,60242,192.168.1.3,163,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-44844-49165-6,192.168.1.13,44844,192.168.1.3,49165,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-57524-1277-6,192.168.1.13,57524,192.168.1.3,1277,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-58152-5221-6,192.168.1.13,58152,192.168.1.3,5221,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-50986-3971-6,192.168.1.13,50986,192.168.1.3,3971,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-35628-8254-6,192.168.1.13,35628,192.168.1.3,8254,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35350-19283-6,192.168.1.13,35350,192.168.1.3,19283,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-35086-3306-6,192.168.1.13,35086,192.168.1.3,3306,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-42114-4045-6,192.168.1.13,42114,192.168.1.3,4045,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-43080-5054-6,192.168.1.13,43080,192.168.1.3,5054,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-42800-2394-6,192.168.1.13,42800,192.168.1.3,2394,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-35814-1027-6,192.168.1.13,35814,192.168.1.3,1027,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-39238-56737-6,192.168.1.13,39238,192.168.1.3,56737,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-52748-1723-6,192.168.1.13,52748,192.168.1.3,1723,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-38042-49999-6,192.168.1.13,38042,192.168.1.3,49999,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-39136-1083-6,192.168.1.13,39136,192.168.1.3,1083,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35032-81-6,192.168.1.13,35032,192.168.1.3,81,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-44674-3766-6,192.168.1.13,44674,192.168.1.3,3766,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-34048-5810-6,192.168.1.13,34048,192.168.1.3,5810,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-34936-2702-6,192.168.1.13,34936,192.168.1.3,2702,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-37376-8888-6,192.168.1.13,37376,192.168.1.3,8888,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-55690-1666-6,192.168.1.13,55690,192.168.1.3,1666,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-46074-49158-6,192.168.1.13,46074,192.168.1.3,49158,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-55346-6547-6,192.168.1.13,55346,192.168.1.3,6547,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-53532-465-6,192.168.1.13,53532,192.168.1.3,465,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-42350-1061-6,192.168.1.13,42350,192.168.1.3,1061,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-50790-9200-6,192.168.1.13,50790,192.168.1.3,9200,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-57262-13782-6,192.168.1.13,57262,192.168.1.3,13782,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-55376-52822-6,192.168.1.13,55376,192.168.1.3,52822,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-50850-2200-6,192.168.1.13,50850,192.168.1.3,2200,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-35100-1169-6,192.168.1.13,35100,192.168.1.3,1169,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-59116-6112-6,192.168.1.13,59116,192.168.1.3,6112,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-37972-5120-6,192.168.1.13,37972,192.168.1.3,5120,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-47528-2323-6,192.168.1.13,47528,192.168.1.3,2323,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-60984-9593-6,192.168.1.13,60984,192.168.1.3,9593,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-54266-5631-6,192.168.1.13,54266,192.168.1.3,5631,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-48786-6667-6,192.168.1.13,48786,192.168.1.3,6667,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-60686-10004-6,192.168.1.13,60686,192.168.1.3,10004,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-41448-8086-6,192.168.1.13,41448,192.168.1.3,8086,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-60412-9900-6,192.168.1.13,60412,192.168.1.3,9900,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-38724-8994-6,192.168.1.13,38724,192.168.1.3,8994,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-37220-7007-6,192.168.1.13,37220,192.168.1.3,7007,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-56988-24444-6,192.168.1.13,56988,192.168.1.3,24444,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-60836-6001-6,192.168.1.13,60836,192.168.1.3,6001,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-37496-49-6,192.168.1.13,37496,192.168.1.3,49,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33338-1041-6,192.168.1.13,33338,192.168.1.3,1041,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-49408-9102-6,192.168.1.13,49408,192.168.1.3,9102,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-40460-5925-6,192.168.1.13,40460,192.168.1.3,5925,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-33984-2000-6,192.168.1.13,33984,192.168.1.3,2000,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-37762-1104-6,192.168.1.13,37762,192.168.1.3,1104,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-44830-1301-6,192.168.1.13,44830,192.168.1.3,1301,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33270-21571-6,192.168.1.13,33270,192.168.1.3,21571,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-43634-1875-6,192.168.1.13,43634,192.168.1.3,1875,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-35414-2111-6,192.168.1.13,35414,192.168.1.3,2111,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-45770-6389-6,192.168.1.13,45770,192.168.1.3,6389,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-45198-1080-6,192.168.1.13,45198,192.168.1.3,1080,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-60032-5718-6,192.168.1.13,60032,192.168.1.3,5718,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-52036-3826-6,192.168.1.13,52036,192.168.1.3,3826,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-34100-11967-6,192.168.1.13,34100,192.168.1.3,11967,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-59888-1721-6,192.168.1.13,59888,192.168.1.3,1721,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-54270-8087-6,192.168.1.13,54270,192.168.1.3,8087,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33508-1352-6,192.168.1.13,33508,192.168.1.3,1352,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-59156-999-6,192.168.1.13,59156,192.168.1.3,999,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-33022-10009-6,192.168.1.13,33022,192.168.1.3,10009,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-47620-5033-6,192.168.1.13,47620,192.168.1.3,5033,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-57356-8651-6,192.168.1.13,57356,192.168.1.3,8651,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-39172-1032-6,192.168.1.13,39172,192.168.1.3,1032,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-56536-2100-6,192.168.1.13,56536,192.168.1.3,2100,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33632-1165-6,192.168.1.13,33632,192.168.1.3,1165,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-33290-7106-6,192.168.1.13,33290,192.168.1.3,7106,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-54852-6-6,192.168.1.13,54852,192.168.1.3,6,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-39738-1063-6,192.168.1.13,39738,192.168.1.3,1063,6,21/11/2024 03:42:15 PM
192.168.1.13-192.168.1.3-50758-49153-6,192.168.1.13,50758,192.168.1.3,49153,6,21/11/2024 03:42:13 PM
192.168.1.13-192.168.1.3-43452-1069-6,192.168.1.13,43452,192.168.1.3,1069,6,21/11/2024 03:42:14 PM
192.168.1.13-192.168.1.3-41070-8090-6,192.168.1.13,41070,192.168.1.3,8090,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-50672-1164-6,192.168.1.13,50672,192.168.1.3,1164,6,21/11/2024 03:42:16 PM
192.168.1.13-192.168.1.3-33062-3828-6,192.168.1.13,33062,192.168.1.3,3828,6,21/11/2024 03:42:14 PM
