Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Packet Length Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Count,RST Flag Count,PSH Flag Cnt,ACK Flag Count,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Average Packet Size,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.13-192.168.1.3-39966-1010-6,192.168.1.13,39966,192.168.1.3,1010,6,19/11/2024 11:23:54 PM,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-60160-2196-6,192.168.1.13,60160,192.168.1.3,2196,6,19/11/2024 11:23:54 PM,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-42150-1322-6,192.168.1.13,42150,192.168.1.3,1322,6,19/11/2024 11:23:54 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-52832-1443-6,192.168.1.13,52832,192.168.1.3,1443,6,19/11/2024 11:23:54 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-43226-1782-6,192.168.1.13,43226,192.168.1.3,1782,6,19/11/2024 11:23:52 PM,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,285714.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-43316-111-6,192.168.1.13,43316,192.168.1.3,111,6,19/11/2024 11:23:51 PM,1032214,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8751654211239135,344071.3333333334,595929.1122023938,1032191.0,6.0,1032214.0,344071.3333333334,595929.1122023938,1032191.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,3.8751654211239135,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,1732040631565200.0,729852.9921237564,1732040632081284.0,1732040631049116.0,No Label
192.168.1.13-192.168.1.3-33904-3001-6,192.168.1.13,33904,192.168.1.3,3001,6,19/11/2024 11:23:52 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-56642-9090-6,192.168.1.13,56642,192.168.1.3,9090,6,19/11/2024 11:23:53 PM,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-37672-3390-6,192.168.1.13,37672,192.168.1.3,3390,6,19/11/2024 11:23:53 PM,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222225,9.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,222222.22222222225,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-60974-5825-6,192.168.1.13,60974,192.168.1.3,5825,6,19/11/2024 11:23:54 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-52086-1046-6,192.168.1.13,52086,192.168.1.3,1046,6,19/11/2024 11:23:54 PM,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-33802-3323-6,192.168.1.13,33802,192.168.1.3,3323,6,19/11/2024 11:23:53 PM,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818185,11.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,181818.18181818185,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-49294-8402-6,192.168.1.13,49294,192.168.1.3,8402,6,19/11/2024 11:23:53 PM,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818185,11.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,181818.18181818185,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-47814-2811-6,192.168.1.13,47814,192.168.1.3,2811,6,19/11/2024 11:23:54 PM,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222225,9.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,222222.22222222225,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-59424-1719-6,192.168.1.13,59424,192.168.1.3,1719,6,19/11/2024 11:23:54 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-43684-1044-6,192.168.1.13,43684,192.168.1.3,1044,6,19/11/2024 11:23:53 PM,15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133333.33333333334,15.0,0.0,15.0,15.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,133333.33333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-50818-139-6,192.168.1.13,50818,192.168.1.3,139,6,19/11/2024 11:23:54 PM,770,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10389.61038961039,110.0,151.3230539827513,391.0,5.0,770.0,154.0,201.20387670221467,391.0,5.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,160,64,7792.207792207792,2597.4025974025976,0.0,0.0,0.0,0.0,0.0,0,4,2,0,6,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,32120,8192,0,20,0,0,0,0,1732040634965177.0,269.0280983621104,1732040634965642.0,1732040634964902.0,No Label
192.168.1.13-192.168.1.3-47586-3325-6,192.168.1.13,47586,192.168.1.3,3325,6,19/11/2024 11:23:54 PM,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-42158-3052-6,192.168.1.13,42158,192.168.1.3,3052,6,19/11/2024 11:23:53 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.13-192.168.1.3-38524-5102-6,192.168.1.13,38524,192.168.1.3,5102,6,19/11/2024 11:23:52 PM,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
192.168.1.3-152.199.19.160-49478-443-6,192.168.1.3,49478,152.199.19.160,443,6,19/11/2024 11:23:53 PM,39905,2,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.11903270266883,75.17854905400326,19952.5,28198.71132693833,39892.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,50.11903270266883,25.059516351334416,0.0,1.0,0.75,0.5,0.25,0,0,0,0,3,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1026,151,1,20,0,0,0,0,1732040633917707.0,0.0,1732040633917707.0,1732040633917707.0,No Label
192.168.1.13-192.168.1.3-34208-20828-6,192.168.1.13,34208,192.168.1.3,20828,6,19/11/2024 11:23:53 PM,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105263.15789473684,19.0,0.0,19.0,19.0,19.0,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,105263.15789473684,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32120,0,0,40,0,0,0,0,0.0,0.0,0.0,0.0,No Label
