Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp
192.168.1.13-192.168.1.3-41556-7001-6,192.168.1.13,41556,192.168.1.3,7001,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-60688-1064-6,192.168.1.13,60688,192.168.1.3,1064,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-54264-7103-6,192.168.1.13,54264,192.168.1.3,7103,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-53666-32784-6,192.168.1.13,53666,192.168.1.3,32784,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-44642-2004-6,192.168.1.13,44642,192.168.1.3,2004,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-55580-1914-6,192.168.1.13,55580,192.168.1.3,1914,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-46146-8008-6,192.168.1.13,46146,192.168.1.3,8008,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-58184-2500-6,192.168.1.13,58184,192.168.1.3,2500,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-42172-3517-6,192.168.1.13,42172,192.168.1.3,3517,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-45190-1023-6,192.168.1.13,45190,192.168.1.3,1023,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-44814-1201-6,192.168.1.13,44814,192.168.1.3,1201,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-58692-2121-6,192.168.1.13,58692,192.168.1.3,2121,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-37410-1074-6,192.168.1.13,37410,192.168.1.3,1074,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-38230-1287-6,192.168.1.13,38230,192.168.1.3,1287,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-39944-3168-6,192.168.1.13,39944,192.168.1.3,3168,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-53800-14442-6,192.168.1.13,53800,192.168.1.3,14442,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-34488-1047-6,192.168.1.13,34488,192.168.1.3,1047,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-41206-3800-6,192.168.1.13,41206,192.168.1.3,3800,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-42726-1050-6,192.168.1.13,42726,192.168.1.3,1050,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-38696-1717-6,192.168.1.13,38696,192.168.1.3,1717,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-49428-22-6,192.168.1.13,49428,192.168.1.3,22,6,19/11/2024 11:23:51 PM
192.168.1.13-192.168.1.3-45166-1117-6,192.168.1.13,45166,192.168.1.3,1117,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-45082-1086-6,192.168.1.13,45082,192.168.1.3,1086,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-57386-8083-6,192.168.1.13,57386,192.168.1.3,8083,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-50632-6580-6,192.168.1.13,50632,192.168.1.3,6580,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-54312-5959-6,192.168.1.13,54312,192.168.1.3,5959,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-33616-20-6,192.168.1.13,33616,192.168.1.3,20,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-36638-3268-6,192.168.1.13,36638,192.168.1.3,3268,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-57784-389-6,192.168.1.13,57784,192.168.1.3,389,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-36758-55555-6,192.168.1.13,36758,192.168.1.3,55555,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-42754-407-6,192.168.1.13,42754,192.168.1.3,407,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-47966-53-6,192.168.1.13,47966,192.168.1.3,53,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-46408-1011-6,192.168.1.13,46408,192.168.1.3,1011,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-38360-2013-6,192.168.1.13,38360,192.168.1.3,2013,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-56484-1556-6,192.168.1.13,56484,192.168.1.3,1556,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-50776-9081-6,192.168.1.13,50776,192.168.1.3,9081,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-48420-2288-6,192.168.1.13,48420,192.168.1.3,2288,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-50008-1972-6,192.168.1.13,50008,192.168.1.3,1972,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-42334-35500-6,192.168.1.13,42334,192.168.1.3,35500,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-35108-5560-6,192.168.1.13,35108,192.168.1.3,5560,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-49410-3551-6,192.168.1.13,49410,192.168.1.3,3551,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44248-4446-6,192.168.1.13,44248,192.168.1.3,4446,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-45518-1300-6,192.168.1.13,45518,192.168.1.3,1300,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-45284-5060-6,192.168.1.13,45284,192.168.1.3,5060,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-51128-2005-6,192.168.1.13,51128,192.168.1.3,2005,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44170-1309-6,192.168.1.13,44170,192.168.1.3,1309,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-40236-20031-6,192.168.1.13,40236,192.168.1.3,20031,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-56686-2366-6,192.168.1.13,56686,192.168.1.3,2366,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-55314-5822-6,192.168.1.13,55314,192.168.1.3,5822,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-59332-1154-6,192.168.1.13,59332,192.168.1.3,1154,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44452-6689-6,192.168.1.13,44452,192.168.1.3,6689,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-41424-55056-6,192.168.1.13,41424,192.168.1.3,55056,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-56700-4000-6,192.168.1.13,56700,192.168.1.3,4000,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-46338-27715-6,192.168.1.13,46338,192.168.1.3,27715,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-33364-1186-6,192.168.1.13,33364,192.168.1.3,1186,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-55970-85-6,192.168.1.13,55970,192.168.1.3,85,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-48788-3389-6,192.168.1.13,48788,192.168.1.3,3389,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-59188-1216-6,192.168.1.13,59188,192.168.1.3,1216,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-33646-2222-6,192.168.1.13,33646,192.168.1.3,2222,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-49718-5850-6,192.168.1.13,49718,192.168.1.3,5850,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-35626-6502-6,192.168.1.13,35626,192.168.1.3,6502,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-48390-5087-6,192.168.1.13,48390,192.168.1.3,5087,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-39496-16992-6,192.168.1.13,39496,192.168.1.3,16992,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-37226-6112-6,192.168.1.13,37226,192.168.1.3,6112,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-36058-6565-6,192.168.1.13,36058,192.168.1.3,6565,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-33568-61532-6,192.168.1.13,33568,192.168.1.3,61532,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-34050-19283-6,192.168.1.13,34050,192.168.1.3,19283,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-54602-512-6,192.168.1.13,54602,192.168.1.3,512,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-55888-2701-6,192.168.1.13,55888,192.168.1.3,2701,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-36606-2607-6,192.168.1.13,36606,192.168.1.3,2607,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-50812-32771-6,192.168.1.13,50812,192.168.1.3,32771,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-52834-1443-6,192.168.1.13,52834,192.168.1.3,1443,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-37624-6839-6,192.168.1.13,37624,192.168.1.3,6839,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-45388-49-6,192.168.1.13,45388,192.168.1.3,49,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-37392-34571-6,192.168.1.13,37392,192.168.1.3,34571,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-45646-1999-6,192.168.1.13,45646,192.168.1.3,1999,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-53140-406-6,192.168.1.13,53140,192.168.1.3,406,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-47584-4126-6,192.168.1.13,47584,192.168.1.3,4126,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-34214-20828-6,192.168.1.13,34214,192.168.1.3,20828,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-33746-6006-6,192.168.1.13,33746,192.168.1.3,6006,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-44744-50003-6,192.168.1.13,44744,192.168.1.3,50003,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-52690-6668-6,192.168.1.13,52690,192.168.1.3,6668,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-35634-1148-6,192.168.1.13,35634,192.168.1.3,1148,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-33760-6006-6,192.168.1.13,33760,192.168.1.3,6006,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-44620-2119-6,192.168.1.13,44620,192.168.1.3,2119,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-52172-1600-6,192.168.1.13,52172,192.168.1.3,1600,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-46618-9415-6,192.168.1.13,46618,192.168.1.3,9415,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-53916-1091-6,192.168.1.13,53916,192.168.1.3,1091,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-53634-301-6,192.168.1.13,53634,192.168.1.3,301,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-45460-18040-6,192.168.1.13,45460,192.168.1.3,18040,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-36166-563-6,192.168.1.13,36166,192.168.1.3,563,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-58020-3527-6,192.168.1.13,58020,192.168.1.3,3527,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-48688-2522-6,192.168.1.13,48688,192.168.1.3,2522,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-52076-1036-6,192.168.1.13,52076,192.168.1.3,1036,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44300-10003-6,192.168.1.13,44300,192.168.1.3,10003,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-52192-5800-6,192.168.1.13,52192,192.168.1.3,5800,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-57518-4242-6,192.168.1.13,57518,192.168.1.3,4242,6,19/11/2024 11:23:54 PM
192.168.1.3-82.79.232.98-49599-37685-6,192.168.1.3,49599,82.79.232.98,37685,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-57518-7777-6,192.168.1.13,57518,192.168.1.3,7777,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-49990-9593-6,192.168.1.13,49990,192.168.1.3,9593,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-46464-255-6,192.168.1.13,46464,192.168.1.3,255,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-57668-544-6,192.168.1.13,57668,192.168.1.3,544,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-40302-16016-6,192.168.1.13,40302,192.168.1.3,16016,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-39406-1122-6,192.168.1.13,39406,192.168.1.3,1122,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-47050-5001-6,192.168.1.13,47050,192.168.1.3,5001,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-44462-1863-6,192.168.1.13,44462,192.168.1.3,1863,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-55046-8291-6,192.168.1.13,55046,192.168.1.3,8291,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-51930-4045-6,192.168.1.13,51930,192.168.1.3,4045,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-46126-901-6,192.168.1.13,46126,192.168.1.3,901,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-39324-3221-6,192.168.1.13,39324,192.168.1.3,3221,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-57148-6969-6,192.168.1.13,57148,192.168.1.3,6969,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-35188-113-6,192.168.1.13,35188,192.168.1.3,113,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-50482-1037-6,192.168.1.13,50482,192.168.1.3,1037,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-46992-5802-6,192.168.1.13,46992,192.168.1.3,5802,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-38796-10629-6,192.168.1.13,38796,192.168.1.3,10629,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-54798-646-6,192.168.1.13,54798,192.168.1.3,646,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-48144-82-6,192.168.1.13,48144,192.168.1.3,82,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-48680-1072-6,192.168.1.13,48680,192.168.1.3,1072,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-57108-1935-6,192.168.1.13,57108,192.168.1.3,1935,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-52418-52673-6,192.168.1.13,52418,192.168.1.3,52673,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-40332-1124-6,192.168.1.13,40332,192.168.1.3,1124,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-59590-1032-6,192.168.1.13,59590,192.168.1.3,1032,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-45050-555-6,192.168.1.13,45050,192.168.1.3,555,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-34200-2800-6,192.168.1.13,34200,192.168.1.3,2800,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-36362-7-6,192.168.1.13,36362,192.168.1.3,7,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-59742-992-6,192.168.1.13,59742,192.168.1.3,992,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-44828-683-6,192.168.1.13,44828,192.168.1.3,683,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-49372-3878-6,192.168.1.13,49372,192.168.1.3,3878,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44068-125-6,192.168.1.13,44068,192.168.1.3,125,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-45374-1524-6,192.168.1.13,45374,192.168.1.3,1524,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-56682-1057-6,192.168.1.13,56682,192.168.1.3,1057,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-44892-1533-6,192.168.1.13,44892,192.168.1.3,1533,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-55476-2002-6,192.168.1.13,55476,192.168.1.3,2002,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-43702-50636-6,192.168.1.13,43702,192.168.1.3,50636,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-45032-902-6,192.168.1.13,45032,192.168.1.3,902,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-39100-8800-6,192.168.1.13,39100,192.168.1.3,8800,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-43850-1839-6,192.168.1.13,43850,192.168.1.3,1839,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-44424-3920-6,192.168.1.13,44424,192.168.1.3,3920,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-53690-61900-6,192.168.1.13,53690,192.168.1.3,61900,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-52132-27000-6,192.168.1.13,52132,192.168.1.3,27000,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-36258-625-6,192.168.1.13,36258,192.168.1.3,625,6,19/11/2024 11:23:54 PM
192.168.1.3-185.217.185.95-49594-31658-6,192.168.1.3,49594,185.217.185.95,31658,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-42778-32779-6,192.168.1.13,42778,192.168.1.3,32779,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-42006-1718-6,192.168.1.13,42006,192.168.1.3,1718,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-37816-10616-6,192.168.1.13,37816,192.168.1.3,10616,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-42180-9418-6,192.168.1.13,42180,192.168.1.3,9418,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-33562-61532-6,192.168.1.13,33562,192.168.1.3,61532,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-49806-5911-6,192.168.1.13,49806,192.168.1.3,5911,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-58072-10004-6,192.168.1.13,58072,192.168.1.3,10004,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-56160-49163-6,192.168.1.13,56160,192.168.1.3,49163,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-36030-465-6,192.168.1.13,36030,192.168.1.3,465,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-53910-1091-6,192.168.1.13,53910,192.168.1.3,1091,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-59414-259-6,192.168.1.13,59414,192.168.1.3,259,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-50744-20221-6,192.168.1.13,50744,192.168.1.3,20221,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-57810-1503-6,192.168.1.13,57810,192.168.1.3,1503,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-59244-8087-6,192.168.1.13,59244,192.168.1.3,8087,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-35204-113-6,192.168.1.13,35204,192.168.1.3,113,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-42032-3826-6,192.168.1.13,42032,192.168.1.3,3826,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-49830-5903-6,192.168.1.13,49830,192.168.1.3,5903,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-58338-3880-6,192.168.1.13,58338,192.168.1.3,3880,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-51066-1755-6,192.168.1.13,51066,192.168.1.3,1755,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-55690-26-6,192.168.1.13,55690,192.168.1.3,26,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-32824-64623-6,192.168.1.13,32824,192.168.1.3,64623,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-48320-100-6,192.168.1.13,48320,192.168.1.3,100,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44784-10024-6,192.168.1.13,44784,192.168.1.3,10024,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-47038-5001-6,192.168.1.13,47038,192.168.1.3,5001,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-34194-2800-6,192.168.1.13,34194,192.168.1.3,2800,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-52198-32773-6,192.168.1.13,52198,192.168.1.3,32773,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-56210-543-6,192.168.1.13,56210,192.168.1.3,543,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-47876-880-6,192.168.1.13,47876,192.168.1.3,880,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-57232-903-6,192.168.1.13,57232,192.168.1.3,903,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-56032-981-6,192.168.1.13,56032,192.168.1.3,981,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-34144-5666-6,192.168.1.13,34144,192.168.1.3,5666,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-46010-1097-6,192.168.1.13,46010,192.168.1.3,1097,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-37326-60020-6,192.168.1.13,37326,192.168.1.3,60020,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-57314-1051-6,192.168.1.13,57314,192.168.1.3,1051,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-53186-4321-6,192.168.1.13,53186,192.168.1.3,4321,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-44892-4445-6,192.168.1.13,44892,192.168.1.3,4445,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-49968-2393-6,192.168.1.13,49968,192.168.1.3,2393,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-37426-1074-6,192.168.1.13,37426,192.168.1.3,1074,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-35422-9502-6,192.168.1.13,35422,192.168.1.3,9502,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44840-5961-6,192.168.1.13,44840,192.168.1.3,5961,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-49416-3551-6,192.168.1.13,49416,192.168.1.3,3551,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-45682-1067-6,192.168.1.13,45682,192.168.1.3,1067,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-44768-211-6,192.168.1.13,44768,192.168.1.3,211,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-47142-24800-6,192.168.1.13,47142,192.168.1.3,24800,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-39802-9111-6,192.168.1.13,39802,192.168.1.3,9111,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-41160-2718-6,192.168.1.13,41160,192.168.1.3,2718,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-34180-4444-6,192.168.1.13,34180,192.168.1.3,4444,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-53762-3300-6,192.168.1.13,53762,192.168.1.3,3300,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-45300-1132-6,192.168.1.13,45300,192.168.1.3,1132,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-40318-5902-6,192.168.1.13,40318,192.168.1.3,5902,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-42778-1043-6,192.168.1.13,42778,192.168.1.3,1043,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-42600-2068-6,192.168.1.13,42600,192.168.1.3,2068,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-58344-3880-6,192.168.1.13,58344,192.168.1.3,3880,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-60702-1064-6,192.168.1.13,60702,192.168.1.3,1064,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-53570-5222-6,192.168.1.13,53570,192.168.1.3,5222,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-41080-50800-6,192.168.1.13,41080,192.168.1.3,50800,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-53306-8899-6,192.168.1.13,53306,192.168.1.3,8899,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-37058-8100-6,192.168.1.13,37058,192.168.1.3,8100,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-56640-9090-6,192.168.1.13,56640,192.168.1.3,9090,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-46810-1521-6,192.168.1.13,46810,192.168.1.3,1521,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-33686-6106-6,192.168.1.13,33686,192.168.1.3,6106,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-36310-5988-6,192.168.1.13,36310,192.168.1.3,5988,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-38802-9575-6,192.168.1.13,38802,192.168.1.3,9575,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-39034-32774-6,192.168.1.13,39034,192.168.1.3,32774,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-35150-3871-6,192.168.1.13,35150,192.168.1.3,3871,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-46418-8600-6,192.168.1.13,46418,192.168.1.3,8600,6,19/11/2024 11:23:54 PM
192.168.1.3-46.65.223.254-49574-6881-6,192.168.1.3,49574,46.65.223.254,6881,6,19/11/2024 11:23:49 PM
192.168.1.13-192.168.1.3-42964-32780-6,192.168.1.13,42964,192.168.1.3,32780,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-37032-3809-6,192.168.1.13,37032,192.168.1.3,3809,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-53508-1998-6,192.168.1.13,53508,192.168.1.3,1998,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-37952-2382-6,192.168.1.13,37952,192.168.1.3,2382,6,19/11/2024 11:23:55 PM
192.168.1.13-192.168.1.3-42814-1720-6,192.168.1.13,42814,192.168.1.3,1720,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-47436-6669-6,192.168.1.13,47436,192.168.1.3,6669,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-38306-464-6,192.168.1.13,38306,192.168.1.3,464,6,19/11/2024 11:23:53 PM
192.168.1.13-192.168.1.3-45742-13-6,192.168.1.13,45742,192.168.1.3,13,6,19/11/2024 11:23:52 PM
192.168.1.13-192.168.1.3-46004-1097-6,192.168.1.13,46004,192.168.1.3,1097,6,19/11/2024 11:23:54 PM
192.168.1.13-192.168.1.3-49098-4003-6,192.168.1.13,49098,192.168.1.3,4003,6,19/11/2024 11:23:53 PM
